,game,arena,stage,agent,human_data_type,alpha,Configuration,TV
8971,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,early,"{'center_weight': 0.0, 'connect_weight': 0.0, 'block_weight': 1.0}",should,0.9999999999,Only Block Weight,0.5415338818390454
8972,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,early,"{'center_weight': 0.0, 'connect_weight': 1.0, 'block_weight': 0.0}",should,0.9999999999,Only Connect Weight,0.46756530640991784
8973,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,early,"{'center_weight': 1.0, 'connect_weight': 0.0, 'block_weight': 0.0}",should,0.9999999999,Only Center Weight,0.4735049149230208
8974,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,intermediate,"{'center_weight': 1.0, 'connect_weight': 1.0, 'block_weight': 1.0}",should,0.9999999999,All Components,0.5115728304045306
8975,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,intermediate,"{'center_weight': 0.0, 'connect_weight': 1.0, 'block_weight': 1.0}",should,0.9999999999,Ablate Center Weight,0.5126882284705477
8976,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,intermediate,"{'center_weight': 1.0, 'connect_weight': 0.0, 'block_weight': 1.0}",should,0.9999999999,Ablate Connect Weight,0.6594486103309788
8977,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,intermediate,"{'center_weight': 1.0, 'connect_weight': 1.0, 'block_weight': 0.0}",should,0.9999999999,Ablate Block Weight,0.6317766491807839
8978,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,intermediate,"{'center_weight': 0.0, 'connect_weight': 0.0, 'block_weight': 1.0}",should,0.9999999999,Only Block Weight,0.6564713095244887
8979,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,intermediate,"{'center_weight': 0.0, 'connect_weight': 1.0, 'block_weight': 0.0}",should,0.9999999999,Only Connect Weight,0.62988692184642
8980,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,intermediate,"{'center_weight': 1.0, 'connect_weight': 0.0, 'block_weight': 0.0}",should,0.9999999999,Only Center Weight,0.5162502445160699
8981,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,late,"{'center_weight': 1.0, 'connect_weight': 1.0, 'block_weight': 1.0}",should,0.9999999999,All Components,0.5648951810898604
8982,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,late,"{'center_weight': 0.0, 'connect_weight': 1.0, 'block_weight': 1.0}",should,0.9999999999,Ablate Center Weight,0.565220907184698
8983,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,late,"{'center_weight': 1.0, 'connect_weight': 0.0, 'block_weight': 1.0}",should,0.9999999999,Ablate Connect Weight,0.5666440697511873
8984,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,late,"{'center_weight': 1.0, 'connect_weight': 1.0, 'block_weight': 0.0}",should,0.9999999999,Ablate Block Weight,0.7444940537283163
8985,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,late,"{'center_weight': 0.0, 'connect_weight': 0.0, 'block_weight': 1.0}",should,0.9999999999,Only Block Weight,0.5666477000807203
8986,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,late,"{'center_weight': 0.0, 'connect_weight': 1.0, 'block_weight': 0.0}",should,0.9999999999,Only Connect Weight,0.7445794375136761
8987,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNE9C568P3QVQT9TYCWHR141,late,"{'center_weight': 1.0, 'connect_weight': 0.0, 'block_weight': 0.0}",should,0.9999999999,Only Center Weight,0.588511514047311
8988,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,early,"{'center_weight': 1.0, 'connect_weight': 1.0, 'block_weight': 1.0}",should,0.9999999999,All Components,0.34528303561385487
8989,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,early,"{'center_weight': 0.0, 'connect_weight': 1.0, 'block_weight': 1.0}",should,0.9999999999,Ablate Center Weight,0.3535631032324802
8990,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,early,"{'center_weight': 1.0, 'connect_weight': 0.0, 'block_weight': 1.0}",should,0.9999999999,Ablate Connect Weight,0.720710263563229
8991,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,early,"{'center_weight': 1.0, 'connect_weight': 1.0, 'block_weight': 0.0}",should,0.9999999999,Ablate Block Weight,0.4547567849452567
8992,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,early,"{'center_weight': 0.0, 'connect_weight': 0.0, 'block_weight': 1.0}",should,0.9999999999,Only Block Weight,0.7087840663032746
8993,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,early,"{'center_weight': 0.0, 'connect_weight': 1.0, 'block_weight': 0.0}",should,0.9999999999,Only Connect Weight,0.4405931438627353
8994,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,early,"{'center_weight': 1.0, 'connect_weight': 0.0, 'block_weight': 0.0}",should,0.9999999999,Only Center Weight,0.557421839288299
8995,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,intermediate,"{'center_weight': 1.0, 'connect_weight': 1.0, 'block_weight': 1.0}",should,0.9999999999,All Components,0.5211703055068564
8996,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,intermediate,"{'center_weight': 0.0, 'connect_weight': 1.0, 'block_weight': 1.0}",should,0.9999999999,Ablate Center Weight,0.5499049911443123
8997,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,intermediate,"{'center_weight': 1.0, 'connect_weight': 0.0, 'block_weight': 1.0}",should,0.9999999999,Ablate Connect Weight,0.7537923901502737
8998,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,intermediate,"{'center_weight': 1.0, 'connect_weight': 1.0, 'block_weight': 0.0}",should,0.9999999999,Ablate Block Weight,0.6461259199234113
8999,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,intermediate,"{'center_weight': 0.0, 'connect_weight': 0.0, 'block_weight': 1.0}",should,0.9999999999,Only Block Weight,0.7389274805210322
9000,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,intermediate,"{'center_weight': 0.0, 'connect_weight': 1.0, 'block_weight': 0.0}",should,0.9999999999,Only Connect Weight,0.6593524297633385
9001,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,intermediate,"{'center_weight': 1.0, 'connect_weight': 0.0, 'block_weight': 0.0}",should,0.9999999999,Only Center Weight,0.6343130172875772
9002,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,late,"{'center_weight': 1.0, 'connect_weight': 1.0, 'block_weight': 1.0}",should,0.9999999999,All Components,0.505103429968884
9003,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,late,"{'center_weight': 0.0, 'connect_weight': 1.0, 'block_weight': 1.0}",should,0.9999999999,Ablate Center Weight,0.5050847282757802
9004,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,late,"{'center_weight': 1.0, 'connect_weight': 0.0, 'block_weight': 1.0}",should,0.9999999999,Ablate Connect Weight,0.5052577872833004
9005,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,late,"{'center_weight': 1.0, 'connect_weight': 1.0, 'block_weight': 0.0}",should,0.9999999999,Ablate Block Weight,0.855099124716071
9006,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,late,"{'center_weight': 0.0, 'connect_weight': 0.0, 'block_weight': 1.0}",should,0.9999999999,Only Block Weight,0.505258393411097
9007,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,late,"{'center_weight': 0.0, 'connect_weight': 1.0, 'block_weight': 0.0}",should,0.9999999999,Only Connect Weight,0.8646832752665926
9008,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,late,"{'center_weight': 1.0, 'connect_weight': 0.0, 'block_weight': 0.0}",should,0.9999999999,Only Center Weight,0.5872773750645668
9009,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,early,"{'center_weight': 1.0, 'connect_weight': 1.0, 'block_weight': 1.0}",should,0.9999999999,All Components,0.5601488071281517
9010,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,early,"{'center_weight': 0.0, 'connect_weight': 1.0, 'block_weight': 1.0}",should,0.9999999999,Ablate Center Weight,0.5220458485588467
9011,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,early,"{'center_weight': 1.0, 'connect_weight': 0.0, 'block_weight': 1.0}",should,0.9999999999,Ablate Connect Weight,0.5202165190059124
9012,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,early,"{'center_weight': 1.0, 'connect_weight': 1.0, 'block_weight': 0.0}",should,0.9999999999,Ablate Block Weight,0.6720809366159588
9013,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,early,"{'center_weight': 0.0, 'connect_weight': 0.0, 'block_weight': 1.0}",should,0.9999999999,Only Block Weight,0.529013180949458
9014,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,early,"{'center_weight': 0.0, 'connect_weight': 1.0, 'block_weight': 0.0}",should,0.9999999999,Only Connect Weight,0.6580913929850386
9015,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,early,"{'center_weight': 1.0, 'connect_weight': 0.0, 'block_weight': 0.0}",should,0.9999999999,Only Center Weight,0.5591985212462198
9016,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,intermediate,"{'center_weight': 1.0, 'connect_weight': 1.0, 'block_weight': 1.0}",should,0.9999999999,All Components,0.8150667240474551
9017,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,intermediate,"{'center_weight': 0.0, 'connect_weight': 1.0, 'block_weight': 1.0}",should,0.9999999999,Ablate Center Weight,0.7967377766853575
9018,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,intermediate,"{'center_weight': 1.0, 'connect_weight': 0.0, 'block_weight': 1.0}",should,0.9999999999,Ablate Connect Weight,0.6640896961854077
9019,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,intermediate,"{'center_weight': 1.0, 'connect_weight': 1.0, 'block_weight': 0.0}",should,0.9999999999,Ablate Block Weight,0.6331618244636811
9020,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,intermediate,"{'center_weight': 0.0, 'connect_weight': 0.0, 'block_weight': 1.0}",should,0.9999999999,Only Block Weight,0.6152465462176737
9021,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,intermediate,"{'center_weight': 0.0, 'connect_weight': 1.0, 'block_weight': 0.0}",should,0.9999999999,Only Connect Weight,0.6376211344701797
9022,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,intermediate,"{'center_weight': 1.0, 'connect_weight': 0.0, 'block_weight': 0.0}",should,0.9999999999,Only Center Weight,0.4386465294984447
9023,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,late,"{'center_weight': 1.0, 'connect_weight': 1.0, 'block_weight': 1.0}",should,0.9999999999,All Components,0.6616783266304763
9024,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,late,"{'center_weight': 0.0, 'connect_weight': 1.0, 'block_weight': 1.0}",should,0.9999999999,Ablate Center Weight,0.6603821629035019
9025,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,late,"{'center_weight': 1.0, 'connect_weight': 0.0, 'block_weight': 1.0}",should,0.9999999999,Ablate Connect Weight,0.5578885206906081
9026,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,late,"{'center_weight': 1.0, 'connect_weight': 1.0, 'block_weight': 0.0}",should,0.9999999999,Ablate Block Weight,0.6934585066160598
9027,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,late,"{'center_weight': 0.0, 'connect_weight': 0.0, 'block_weight': 1.0}",should,0.9999999999,Only Block Weight,0.5727161631860865
9028,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,late,"{'center_weight': 0.0, 'connect_weight': 1.0, 'block_weight': 0.0}",should,0.9999999999,Only Connect Weight,0.690174429455255
9029,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,late,"{'center_weight': 1.0, 'connect_weight': 0.0, 'block_weight': 0.0}",should,0.9999999999,Only Center Weight,0.39959101783193324
